	token	upos	ner
6871	chairmen	NOUN	O
6872	footing	NOUN	O
6873	visas	NOUN	O
6874	Latin	PROPN	B-LOC
6875	establishment	NOUN	O
6876	establishment	NOUN	O
6877	establishment	NOUN	O
6878	Europeans	PROPN	S-NORP
6879	detergents	NOUN	O
6880	undertaking	NOUN	O
6881	offences	NOUN	O
6882	topic	NOUN	O
6883	contractors	NOUN	O
6884	clashes	NOUN	O
6885	clashes	NOUN	O
6886	clashes	NOUN	O
6887	fuels	NOUN	O
6888	tariff	NOUN	O
6889	intent	NOUN	O
6890	percent	NOUN	O
6891	Petitions	NOUN	E-ORG
6892	Petitions	NOUN	E-ORG
6893	Petitions	PROPN	E-ORG
6894	Petitions	NOUN	O
6895	Composition	NOUN	O
6896	engagement	NOUN	O
6897	Universal	ADJ	O
6898	importer	NOUN	O
6899	Sudan	PROPN	S-GPE
6900	Honduras	PROPN	S-GPE
6901	motions	NOUN	O
6902	motions	NOUN	O
6903	Tabling	PROPN	I-ORG
6904	facilitation	NOUN	O
6905	facilitation	NOUN	O
6906	facilitation	NOUN	O
6907	payment	NOUN	O
6908	school	NOUN	O
6909	regulations	NOUN	O
6910	regulations	NOUN	O
6911	regulations	NOUN	O
6912	chapters	NOUN	O
6913	pastors	NOUN	O
6914	housing	NOUN	O
6915	mandate	NOUN	O
6916	mandate	NOUN	O
6917	heatwave	NOUN	O
6918	ski	NOUN	O
6919	realisation	NOUN	O
6920	realisation	NOUN	O
6921	realisation	NOUN	O
6922	entrepreneurs	NOUN	O
6923	Ministers	PROPN	E-ORG
6924	Ministers	PROPN	O
6925	Ministers	PROPN	O
6926	Ministers	PROPN	E-ORG
6927	nationals	NOUN	O
6928	Conference	PROPN	I-ORG
6929	Conference	PROPN	I-ORG
6930	pardon	VERB	O
6931	Applause	NOUN	O
6932	issuance	NOUN	O
6933	issuance	NOUN	O
6934	issuance	NOUN	O
6935	collateral	NOUN	O
6936	screenings	NOUN	O
6937	parliaments	NOUN	O
6938	parliaments	NOUN	O
6939	parliaments	NOUN	O
6940	parliaments	NOUN	O
6941	parliaments	NOUN	O
6942	Draft	NOUN	O
6943	Enlargement	PROPN	O
6944	antibiotics	NOUN	O
6945	cohesion	NOUN	O
6946	cohesion	NOUN	O
6947	cohesion	NOUN	O
6948	cohesion	NOUN	O
6949	cohesion	NOUN	O
6950	backdrop	NOUN	O
6951	suffrage	NOUN	O
6952	suffrage	NOUN	O
6953	seekers	NOUN	O
6954	seekers	NOUN	O
6955	biodiversity	NOUN	O
6956	biodiversity	NOUN	O
6957	biodiversity	NOUN	O
6958	biodiversity	NOUN	O
6959	biodiversity	NOUN	O
6960	detention	NOUN	O
6961	emphasis	NOUN	O
6962	emphasis	NOUN	O
6963	emphasis	NOUN	O
6964	outermost	ADJ	O
6965	outermost	ADJ	O
6966	Commissioners	NOUN	O
6967	Commissioners	NOUN	O
6968	suggestion	NOUN	O
6969	inaccuracy	NOUN	O
6970	page	NOUN	B-WORK_OF_ART
6971	Climate	PROPN	I-ORG
6972	Prime	PROPN	O
6973	Section	NOUN	B-LAW
6974	Amsterdam	PROPN	E-LAW
6975	Amsterdam	PROPN	S-GPE
6976	strengthening	NOUN	O
6977	strengthening	NOUN	O
6978	Directives	NOUN	B-LAW
6979	Directives	NOUN	O
6980	Directives	NOUN	I-LAW
6981	delegations	NOUN	O
6982	delegations	NOUN	O
6983	delegations	NOUN	O
6984	delegations	NOUN	O
6985	assurances	NOUN	O
6986	intentions	NOUN	O
6987	Ms	PROPN	O
6988	testimonies	NOUN	O
6989	criteria	NOUN	O
6990	criteria	NOUN	O
6991	criteria	NOUN	O
6992	bloggers	NOUN	O
6993	reflection	NOUN	O
6994	remembrance	NOUN	O
6995	interventions	NOUN	O
6996	interventions	NOUN	O
6997	interventions	NOUN	O
6998	interventions	NOUN	O
6999	Brussels	PROPN	S-GPE
7000	Malta	PROPN	S-GPE
7001	Malta	PROPN	S-GPE
7002	Malta	PROPN	S-GPE
7003	Malta	PROPN	S-GPE
7004	Programme	PROPN	E-ORG
7005	blogs	NOUN	O
7006	identifiers	NOUN	O
7007	identifiers	NOUN	O
7008	Mediterranean	PROPN	S-LOC
7009	Mediterranean	PROPN	S-LOC
7010	traffickers	NOUN	O
7011	discrimination	NOUN	O
7012	insertion	NOUN	O
7013	briefly	ADV	O
7014	chair	NOUN	O
7015	code	NOUN	O
7016	ballooning	NOUN	O
7017	enzymes	NOUN	O
7018	veto	NOUN	O
7019	Waiver	NOUN	O
7020	infringement	NOUN	O
7021	infringement	NOUN	O
7022	infringement	NOUN	O
7023	infringement	NOUN	O
7024	Madame	PROPN	O
7025	culmination	NOUN	O
7026	railways	NOUN	O
7027	deals	NOUN	O
7028	pensions	NOUN	O
7029	Holding	NOUN	E-ORG
7030	powerlessness	NOUN	O
7031	polygamy	NOUN	O
7032	incidence	NOUN	O
7033	Bureau	PROPN	S-ORG
7034	coherence	NOUN	O
7035	Esther	PROPN	B-PERSON
7036	Objective	NOUN	O
7037	Objective	NOUN	I-LAW
7038	Labelling	NOUN	I-LAW
7039	Labelling	NOUN	I-LAW
7040	September	PROPN	I-DATE
7041	Congo	PROPN	E-GPE
7042	Congo	PROPN	E-GPE
7043	Congo	PROPN	E-GPE
7044	Dublin	PROPN	S-GPE
7045	queues	NOUN	O
7046	Declaration	NOUN	I-LAW
7047	conclusions	NOUN	O
7048	friend	NOUN	O
7049	epidemics	NOUN	O
7050	immunity	NOUN	O
7051	union	NOUN	O
7052	hostages	NOUN	O
7053	mandates	NOUN	O
7054	mandates	NOUN	O
7055	chairperson	NOUN	O
7056	chairperson	NOUN	O
7057	socialists	NOUN	O
7058	Professor	PROPN	O
7059	handling	NOUN	O
7060	Certification	NOUN	O
7061	Macedonia	PROPN	E-GPE
7062	Macedonia	PROPN	E-GPE
7063	Jackson	PROPN	E-PERSON
7064	dementia	NOUN	O
7065	expulsion	NOUN	O
7066	Socialist	PROPN	B-ORG
7067	Balkans	PROPN	E-LOC
7068	Balkans	PROPN	E-LOC
7069	referendum	NOUN	O
7070	referendum	NOUN	O
7071	referendum	NOUN	O
7072	referendum	NOUN	O
7073	referendum	NOUN	O
7074	Accession	NOUN	O
7075	Accession	PROPN	I-LAW
7076	Accession	PROPN	I-LAW
7077	Accession	NOUN	O
7078	Accession	NOUN	O
7079	van	PROPN	I-PERSON
7080	van	PROPN	B-PERSON
7081	Civilisations	NOUN	E-ORG
7082	Centre	PROPN	I-ORG
7083	Centre	NOUN	I-ORG
7084	allocation	NOUN	O
7085	allocation	NOUN	O
7086	Sudanese	PROPN	I-ORG
7087	delegation	NOUN	O
7088	delegation	NOUN	O
7089	Supreme	PROPN	I-ORG
7090	shadow	NOUN	O
7091	professions	NOUN	O
7092	Moscow	PROPN	S-GPE
7093	accountability	NOUN	O
7094	accountability	NOUN	O
7095	declarations	NOUN	O
7096	declarations	NOUN	O
7097	declarations	NOUN	O
7098	declarations	NOUN	O
7099	scope	NOUN	O
7100	Pacific	PROPN	B-ORG
7101	flocks	NOUN	O
7102	nominations	NOUN	O
7103	eco	NOUN	O
7104	proliferation	NOUN	O
7105	statesman	NOUN	O
7106	Baltic	PROPN	I-ORG
7107	Baltic	PROPN	B-LOC
7108	schemes	NOUN	O
7109	Renewable	PROPN	O
7110	Zimbabwe	PROPN	S-GPE
7111	Zimbabwe	PROPN	S-GPE
7112	suspension	NOUN	O
7113	prosecutions	NOUN	O
7114	outset	NOUN	O
7115	Forum	PROPN	E-ORG
7116	External	ADJ	I-ORG
7117	conscience	NOUN	O
7118	disparities	NOUN	O
7119	Technical	ADJ	I-LAW
7120	parameter	NOUN	O
7121	parameter	NOUN	O
7122	rulings	NOUN	O
7123	Crawley	PROPN	S-PERSON
7124	ravages	NOUN	O
7125	sustainability	NOUN	O
7126	sustainability	NOUN	O
7127	sustainability	NOUN	O
7128	sustainability	NOUN	O
7129	sustainability	NOUN	O
7130	Conduct	NOUN	E-LAW
7131	Programming	NOUN	E-ORG
7132	residence	NOUN	O
7133	assent	NOUN	O
7134	assent	NOUN	O
7135	complainants	NOUN	O
7136	obligations	NOUN	O
7137	kilometre	NOUN	S-QUANTITY
7138	Producers	PROPN	I-ORG
7139	recast	VERB	O
7140	recast	VERB	O
7141	contractor	NOUN	O
7142	recoveries	NOUN	O
7143	Stabilisation	NOUN	B-LAW
7144	Stabilisation	PROPN	B-ORG
7145	Stabilisation	PROPN	I-LAW
7146	Stabilisation	PROPN	I-LAW
7147	Stabilisation	NOUN	I-LAW
7148	Imports	NOUN	O
7149	Anna	PROPN	B-PERSON
7150	tariffs	NOUN	O
7151	consolidation	NOUN	O
7152	vehicles	NOUN	O
7153	locomotives	NOUN	O
7154	Portas	PROPN	E-PERSON
7155	dimension	NOUN	O
7156	Budgetary	PROPN	I-ORG
7157	Budgetary	PROPN	I-ORG
7158	Budgetary	PROPN	I-ORG
7159	Budgetary	PROPN	I-ORG
7160	Budgetary	PROPN	I-ORG
7161	preparedness	NOUN	O
7162	preparedness	NOUN	O
7163	gremlin	NOUN	O
7164	Luxembourg	PROPN	S-GPE
7165	Luxembourg	PROPN	S-GPE
7166	Luxembourg	PROPN	S-GPE
7167	overbooking	VERB	O
7168	cargos	NOUN	O
7169	provisions	NOUN	O
7170	provisions	NOUN	O
7171	Voiceless	PROPN	I-ORG
7172	directive	NOUN	O
7173	directive	NOUN	O
7174	parliament	NOUN	O
7175	pensioners	NOUN	O
7176	Catherine	PROPN	B-PERSON
7177	extremism	NOUN	O
7178	extremism	NOUN	O
7179	Regulatory	NOUN	O
7180	margin	NOUN	O
7181	pension	NOUN	O
7182	breather	NOUN	O
7183	jurisdictions	NOUN	O
7184	debtor	NOUN	O
7185	elite	NOUN	O
7186	flavouring	NOUN	O
7187	Pakistanis	PROPN	S-NORP
7188	debits	NOUN	O
7189	emergencies	NOUN	O
7190	transplantation	NOUN	O
7191	tsunami	NOUN	O
7192	methodology	NOUN	O
7193	safeguards	NOUN	O
7194	safeguards	NOUN	O
7195	Memorandum	PROPN	S-ORG
7196	covenants	NOUN	O
7197	indulgence	NOUN	O
7198	Belgians	PROPN	S-NORP
7199	Revision	NOUN	O
7200	adheres	VERB	O
7201	Appointments	NOUN	O
7202	ideology	NOUN	O
7203	outbreak	NOUN	O
7204	outbreak	NOUN	O
7205	speculators	NOUN	O
7206	Portugal	PROPN	S-GPE
7207	cultivation	NOUN	O
7208	bluefin	NOUN	O
7209	bluefin	NOUN	O
7210	bluefin	NOUN	O
7211	doping	NOUN	O
7212	Sturdy	PROPN	E-PERSON
7213	upswing	NOUN	O
7214	instability	NOUN	O
7215	foodstuffs	NOUN	O
7216	compartments	NOUN	O
7217	exporter	NOUN	O
7218	draftsmen	NOUN	O
7219	draftsmen	NOUN	O
7220	draftsmen	NOUN	O
7221	regime	NOUN	O
7222	era	NOUN	O
7223	Mauritania	PROPN	S-GPE
7224	Mauritania	PROPN	E-GPE
7225	Mauritania	PROPN	E-ORG
7226	Mauritania	PROPN	S-GPE
7227	Globalisation	PROPN	I-ORG
7228	Globalisation	PROPN	O
7229	Globalisation	PROPN	O
7230	Globalisation	PROPN	I-ORG
7231	Globalisation	PROPN	O
7232	brickwork	NOUN	O
7233	pledges	NOUN	O
7234	residues	NOUN	O
7235	modulation	NOUN	O
7236	modulation	NOUN	O
7237	modulation	NOUN	O
7238	Czech	PROPN	S-NORP
7239	privatization	NOUN	O
7240	accordance	NOUN	O
7241	accordance	NOUN	O
7242	Governance	PROPN	I-LAW
7243	Governance	NOUN	O
7244	Governance	NOUN	O
7245	destinations	NOUN	O
7246	watershed	NOUN	O
7247	justice	NOUN	O
7248	shot	VERB	O
7249	appropriations	NOUN	O
7250	excise	NOUN	O
7251	circumstances	NOUN	O
7252	legislator	NOUN	O
7253	continuity	NOUN	O
7254	endeavours	NOUN	O
7255	tensions	NOUN	O
7256	regulators	NOUN	O
7257	SK	NOUN	O
7258	SK	PROPN	O
7259	Repeal	NOUN	O
7260	Repeal	NOUN	I-LAW
7261	subsistence	NOUN	O
7262	subsistence	NOUN	O
7263	subsistence	NOUN	O
7264	subsistence	NOUN	O
7265	Observation	PROPN	O
7266	distortions	NOUN	O
7267	notification	NOUN	O
7268	notification	NOUN	O
7269	Regulations	NOUN	B-LAW
7270	Palestinians	PROPN	S-NORP
7271	Palestinians	PROPN	S-NORP
7272	Palestinians	PROPN	S-NORP
7273	placards	NOUN	O
7274	placards	NOUN	O
7275	secretariat	NOUN	O
7276	secretariat	NOUN	O
7277	secretariat	NOUN	O
7278	secretariat	NOUN	O
7279	secretariat	NOUN	O
7280	Communist	PROPN	I-ORG
7281	deputy	NOUN	O
7282	thereabouts	NOUN	O
7283	Transfers	NOUN	O
7284	waiver	NOUN	O
7285	Weber	PROPN	S-PERSON
7286	monasteries	NOUN	O
7287	Ghana	PROPN	S-GPE
7288	submission	NOUN	O
7289	Tibetans	PROPN	S-NORP
7290	Tibetans	PROPN	S-NORP
7291	Tibetans	PROPN	S-NORP
7292	Tibetans	PROPN	S-NORP
7293	Cyprus	PROPN	S-GPE
7294	Presidente	PROPN	O
7295	Retrofitting	NOUN	O
7296	Yugoslav	PROPN	I-GPE
7297	Yugoslav	PROPN	B-GPE
7298	Yugoslav	PROPN	B-GPE
7299	disinformation	NOUN	O
7300	uncertainties	NOUN	O
7301	Syndrome	PROPN	I-EVENT
7302	innovation	NOUN	O
7303	tributes	NOUN	O
7304	tractors	NOUN	O
7305	affront	NOUN	O
7306	blocs	NOUN	O
7307	Events	NOUN	O
7308	predictability	NOUN	O
7309	predictability	NOUN	O
7310	commentators	NOUN	O
7311	repeal	NOUN	O
7312	Inclusion	PROPN	E-WORK_OF_ART
7313	Cesare	PROPN	B-PERSON
7314	Cesare	PROPN	B-PERSON
7315	Cesare	PROPN	B-PERSON
7316	Slums	NOUN	O
7317	tabling	NOUN	O
7318	abbreviation	NOUN	O
7319	importation	NOUN	O
7320	Hungary	PROPN	S-GPE
7321	Hungary	PROPN	S-GPE
7322	Hungary	PROPN	S-GPE
7323	Frankfurt	PROPN	S-GPE
7324	reintroduction	NOUN	O
7325	reintroduction	NOUN	O
7326	reintroduction	NOUN	O
7327	Evaluation	NOUN	I-WORK_OF_ART
7328	Barcelona	PROPN	I-ORG
7329	Forwarding	NOUN	O
7330	Nepalese	ADJ	I-ORG
7331	Nepalese	ADJ	S-NORP
7332	Martens	PROPN	S-PERSON
7333	Martens	PROPN	S-PERSON
7334	Martens	PROPN	E-PERSON
7335	Martens	PROPN	S-PERSON
7336	commission	NOUN	O
7337	reform	NOUN	O
7338	credibility	NOUN	O
7339	Croatian	ADJ	S-NORP
7340	Timor	PROPN	E-GPE
7341	Timor	PROPN	E-GPE
7342	Timor	PROPN	I-GPE
7343	Nicaragua	PROPN	S-GPE
7344	USSR	PROPN	S-GPE
7345	electrolysis	NOUN	O
7346	hooligans	NOUN	O
7347	monopolies	NOUN	O
7348	Authorisation	NOUN	O
7349	Implementing	NOUN	I-LAW
7350	Aden	PROPN	E-LOC
7351	Palestine	PROPN	S-GPE
7352	redundancies	NOUN	O
7353	redundancies	NOUN	O
7354	insistence	NOUN	O
7355	divergence	NOUN	O
7356	sludge	NOUN	O
7357	Groundwater	NOUN	O
7358	accession	NOUN	O
7359	accession	NOUN	O
7360	accession	NOUN	O
7361	accession	NOUN	O
7362	accession	NOUN	O
7363	accession	NOUN	O
7364	charity	NOUN	O
7365	cyclist	NOUN	O
7366	Romero	PROPN	B-PERSON
7367	downturn	NOUN	O
7368	II	NUM	E-ORG
7369	Tribunal	PROPN	E-ORG
7370	centres	NOUN	O
7371	Parkinson	PROPN	O
7372	lorries	NOUN	O
7373	converter	NOUN	O
7374	Rabat	PROPN	S-GPE
7375	dissidents	NOUN	O
7376	remit	NOUN	O
7377	Bowles	PROPN	S-PERSON
7378	Bowles	PROPN	E-PERSON
7379	Bowles	PROPN	S-PERSON
7380	volatility	NOUN	O
7381	volatility	NOUN	O
7382	Balkan	ADJ	E-NORP
7383	amphibians	NOUN	O
7384	Singh	PROPN	E-PERSON
7385	Singh	PROPN	E-PERSON
7386	Immunities	NOUN	E-ORG
7387	imminence	NOUN	O
7388	expiry	NOUN	O
7389	expiry	NOUN	O
7390	expiry	NOUN	I-LAW
7391	expiry	NOUN	O
7392	Marseilles	PROPN	S-GPE
7393	Resumption	NOUN	O
7394	Resumption	NOUN	O
7395	Liechtenstein	PROPN	S-GPE
7396	Liechtenstein	PROPN	S-GPE
7397	Liechtenstein	PROPN	S-GPE
7398	Liechtenstein	PROPN	S-GPE
7399	Liechtenstein	PROPN	S-GPE
7400	Insolvency	NOUN	O
7401	militias	NOUN	O
7402	Autonomous	ADJ	B-ORG
7403	speculations	NOUN	O
7404	reciprocity	NOUN	O
7405	reciprocity	NOUN	O
7406	conciliation	NOUN	I-LAW
7407	conciliation	NOUN	O
7408	conciliation	NOUN	O
7409	conciliation	NOUN	O
7410	conciliation	NOUN	O
7411	misgivings	NOUN	O
7412	Albania	PROPN	S-GPE
7413	deficit	NOUN	O
7414	fascists	NOUN	O
7415	Kiev	PROPN	S-GPE
7416	counterbalance	VERB	O
7417	Geneva	PROPN	S-GPE
7418	deterrence	NOUN	O
7419	tonne	NOUN	O
7420	proxies	NOUN	O
7421	stereotyping	NOUN	O
7422	deterioration	NOUN	O
7423	vigilance	NOUN	O
7424	Federation	PROPN	E-GPE
7425	cartography	NOUN	O
7426	Transnational	ADJ	I-LAW
7427	Capital	PROPN	I-LAW
7428	deliberation	NOUN	O
7429	fluidity	NOUN	O
7430	scopes	NOUN	O
7431	Papua	PROPN	B-GPE
7432	sacraments	NOUN	O
7433	discrepancies	NOUN	O
7434	hierarchy	NOUN	O
7435	collage	NOUN	O
7436	Ministerial	PROPN	I-EVENT
7437	Ministerial	PROPN	I-EVENT
7438	modernity	NOUN	O
7439	phrases	NOUN	O
7440	instigators	NOUN	O
7441	sovereignty	NOUN	O
7442	Lulling	PROPN	S-PERSON
7443	Ries	PROPN	S-PERSON
7444	Amending	VERB	I-LAW
7445	siting	NOUN	O
7446	immobility	NOUN	O
7447	moratorium	NOUN	O
7448	CRS	NOUN	S-ORG
7449	Maritime	PROPN	I-EVENT
7450	Maritime	PROPN	I-ORG
7451	Maritime	PROPN	I-ORG
7452	conventions	NOUN	O
7453	sufferers	NOUN	O
7454	summits	NOUN	O
7455	forgeries	NOUN	O
7456	Madagascar	PROPN	S-GPE
7457	transposition	NOUN	O
7458	transposition	NOUN	O
7459	Caucasus	PROPN	E-LOC
7460	Caucasus	PROPN	E-LOC
7461	Caucasus	PROPN	E-LOC
7462	Caucasus	PROPN	E-LOC
7463	Caucasus	PROPN	S-LOC
7464	carcinogens	NOUN	O
7465	albinos	NOUN	O
7466	albinos	NOUN	O
7467	Protocol	NOUN	E-LAW
7468	constituency	NOUN	O
7469	signatories	NOUN	O
7470	signatories	NOUN	O
7471	emergence	NOUN	O
7472	Finns	PROPN	S-NORP
7473	groundwater	NOUN	O
7474	linkages	NOUN	O
7475	ratification	NOUN	O
7476	ratification	NOUN	O
7477	ratification	NOUN	O
7478	ratification	NOUN	O
7479	ratification	NOUN	O
7480	oligarchy	NOUN	O
7481	hectares	NOUN	E-QUANTITY
7482	indent	NOUN	O
7483	indent	NOUN	O
7484	Excellencies	NOUN	O
7485	precedence	NOUN	O
7486	Parliamentary	PROPN	I-ORG
7487	misappropriation	NOUN	O
7488	aerospace	NOUN	O
7489	Campos	PROPN	E-PERSON
7490	Campos	PROPN	E-PERSON
7491	Ombudsman	NOUN	O
7492	Ombudsman	NOUN	I-ORG
7493	Ombudsman	PROPN	E-ORG
7494	Ombudsman	PROPN	I-ORG
7495	Ombudsman	PROPN	I-ORG
7496	Ombudsman	NOUN	O
7497	periphery	NOUN	O
7498	Artemis	PROPN	E-EVENT
7499	Glasgow	PROPN	S-GPE
7500	admissibility	NOUN	O
7501	admissibility	NOUN	O
7502	admissibility	NOUN	O
7503	CITES	PROPN	I-ORG
7504	CITES	PROPN	I-LAW
7505	raison	NOUN	O
7506	fortitude	NOUN	O
7507	BG	NOUN	O
7508	BG	PROPN	O
7509	BG	NOUN	S-ORG
7510	BG	NOUN	O
7511	Coherence	NOUN	I-LAW
7512	FR	NOUN	S-ORG
7513	Sates	PROPN	E-ORG
7514	Berger	PROPN	E-PERSON
7515	commemoration	NOUN	O
7516	Recital	PROPN	B-WORK_OF_ART
7517	malaise	NOUN	O
7518	Leone	PROPN	E-ORG
7519	disbursement	NOUN	O
7520	incomprehensible	ADJ	O
7521	ET	PROPN	O
7522	Falconer	PROPN	S-PERSON
7523	multinationals	NOUN	O
7524	soya	NOUN	O
7525	Madeira	PROPN	S-GPE
7526	disparity	NOUN	O
7527	Golgotha	PROPN	S-LOC
7528	MSS	NOUN	O
7529	Guinea	NOUN	S-GPE
7530	Azores	PROPN	S-LOC
7531	Azores	PROPN	S-LOC
7532	resumption	NOUN	O
7533	resumption	NOUN	O
7534	Burdens	PROPN	E-ORG
7535	plenary	NOUN	O
7536	plenary	NOUN	O
7537	plenary	NOUN	O
7538	plenary	NOUN	O
7539	maritime	ADJ	O
7540	Allegation	NOUN	O
7541	shortfall	NOUN	O
7542	xenophobia	NOUN	O
7543	xenophobia	NOUN	O
7544	TEC	PROPN	S-ORG
7545	TEC	PROPN	E-LAW
7546	Lithuanian	PROPN	I-LAW
7547	fragility	NOUN	O
7548	Caracas	PROPN	S-GPE
7549	Petersen	PROPN	E-PERSON
7550	Dominica	PROPN	S-GPE
7551	unanimity	NOUN	O
7552	unanimity	NOUN	O
7553	recital	NOUN	O
7554	recital	NOUN	O
7555	Regulation	NOUN	I-LAW
7556	ambiguities	NOUN	O
7557	transatlantic	ADJ	O
7558	trepidation	NOUN	O
7559	Cohesion	NOUN	B-ORG
7560	Cohesion	PROPN	I-ORG
7561	rigour	NOUN	O
7562	indebtedness	NOUN	O
7563	reallocation	NOUN	O
7564	Brie	PROPN	E-PERSON
7565	afield	ADV	O
7566	manifestos	NOUN	O
7567	stabilisers	NOUN	O
7568	stabilisers	NOUN	O
7569	Conciliation	PROPN	I-ORG
7570	Conciliation	PROPN	B-ORG
7571	Conciliation	PROPN	I-ORG
7572	del	PROPN	B-PERSON
7573	guarantor	NOUN	O
7574	Intranet	NOUN	S-ORG
7575	III	PROPN	E-LAW
7576	SAA	PROPN	S-ORG
7577	colonialism	NOUN	O
7578	sterilisation	NOUN	O
7579	VI	PROPN	O
7580	Secretariat	PROPN	S-ORG
7581	Secretariat	PROPN	S-ORG
7582	Secretariat	PROPN	E-ORG
7583	quorum	NOUN	O
7584	quorum	NOUN	O
7585	quorum	NOUN	O
7586	Blanco	PROPN	E-PERSON
7587	Blanco	PROPN	E-PERSON
7588	mutuality	NOUN	O
7589	Jean	PROPN	B-PERSON
7590	rapprochement	NOUN	O
7591	flounder	NOUN	O
7592	impetus	NOUN	O
7593	Goethe	PROPN	E-PERSON
7594	Sheikh	PROPN	O
7595	DE	PROPN	O
7596	DE	PROPN	O
7597	Johannesburg	PROPN	I-EVENT
7598	disarmament	NOUN	O
7599	deregulation	NOUN	O
7600	PT	PROPN	O
7601	yachtsman	NOUN	O
7602	ECON	NOUN	S-ORG
7603	arbitration	NOUN	O
7604	VIS	NOUN	O
7605	VIS	NOUN	S-ORG
7606	VIS	PROPN	S-ORG
7607	VIS	PROPN	S-ORG
7608	Deutsche	PROPN	I-ORG
7609	sclerosis	NOUN	O
7610	Micronesia	PROPN	S-GPE
7611	Coppin	PROPN	E-PERSON
7612	Antes	X	O
7613	forfeiture	NOUN	O
7614	Thematic	PROPN	I-ORG
7615	Pereira	PROPN	E-PERSON
7616	COM	NOUN	O
7617	von	PROPN	I-PERSON
7618	Denominations	NOUN	O
7619	Aegean	PROPN	S-LOC
7620	GUE	PROPN	I-ORG
7621	GUE	PROPN	I-ORG
7622	asbestos	NOUN	O
7623	dissenters	NOUN	O
7624	El	PROPN	I-PERSON
7625	CS	PROPN	O
7626	CS	NOUN	S-ORG
7627	Es	X	O
7628	decommissioning	NOUN	O
7629	SYN	NONE	O
7630	Hague	PROPN	E-GPE
7631	manoeuvring	NOUN	O
7632	underpinning	VERB	O
7633	Ayatollah	PROPN	B-PERSON
7634	platitudes	NOUN	O
7635	theocracy	NOUN	O
7636	dissident	NOUN	O
7637	proviso	NOUN	O
7638	nostrum	NOUN	O
7639	PL	X	O
7640	multiplicity	NOUN	O
7641	totalitarianism	NOUN	O
7642	Erasmus	PROPN	B-PERSON
7643	strom	PROPN	O
7644	Omnibus	PROPN	I-LAW
7645	Leonardo	PROPN	S-PERSON
7646	EMU	PROPN	S-ORG
7647	LAG	NOUN	O
7648	EP	NOUN	S-LAW
7649	Giuseppe	PROPN	B-PERSON
7650	DG	PROPN	B-ORG
7651	entreaty	NOUN	O
7652	thalidomide	NOUN	O
7653	thalidomide	NOUN	O
7654	austerity	NOUN	O
7655	EL	PROPN	O
7656	boatswain	NOUN	O
7657	Shanks	PROPN	I-ORG
7658	jurisprudence	NOUN	O
7659	Emir	PROPN	O
7660	Quod	NOUN	O
7661	paedophiles	NOUN	O
